A5P_ones_250GA_G_FC_100RUB_pp156
90;;2309.16
100;;2486.82
110;;2689.03
120;;2915.37
130;;3092.49
140;;3308.44
150;;3532.10
160;;3780.69
170;;3882.65
180;;4093.62
190;;4184.09
200;;4386.53
225;;4788.31
250;;5282.83
275;;5635.85
300;;6119.52

A5P_ones_250GA_G_FC_100RUB_pp188
5;;460.44
10;;624.05
15;;751.90
20;;891.87
25;;951.21
30;;1082.71
40;;1287.87
50;;1466.68
60;;1722.14
70;;1929.25
80;;2131.36
90;;2323.01
100;;2501.85
110;;2710.29
120;;2933.34
130;;3111.18
140;;3328.52
150;;3554.00
160;;3803.99
170;;3906.24
180;;4118.57
190;;4210.05
200;;4413.80
225;;4817.39
250;;5315.31
275;;5670.99
300;;6157.20

A5P_ones_250GA_G_FC_100RUB_pp190
5;;462.43
10;;627.23
15;;755.61
20;;897.30
25;;956.77
30;;1089.33
40;;1295.25
50;;1475.75
60;;1733.06
70;;1941.50
80;;2144.44
90;;2337.30
100;;2517.73
110;;2727.27
120;;2951.30
130;;3130.30
140;;3349.45
150;;3576.32
160;;3827.28
170;;3930.26
180;;4148.86
190;;4236.40
200;;4441.07
225;;4847.25
250;;5348.17
275;;5706.14
300;;6195.64

A5P_ones_250GA_G_FC_100RUB_pp192
5;;464.41
10;;629.83
15;;758.75
20;;901.60
25;;961.28
30;;1094.39
40;;1302.64
50;;1484.34
60;;1743.06
70;;1952.37
80;;2157.51
90;;2351.15
100;;2532.75
110;;2742.97
120;;2969.27
130;;3149.00
140;;3369.54
150;;3597.38
160;;3850.58
170;;3953.85
180;;4173.82
190;;4261.56
200;;4470.85
225;;4876.34
250;;5384.91
275;;5740.17
300;;6233.32

A5P_ones_250GA_G_FC_100RUB_pp194
5;;468.14
10;;634.16
15;;763.59
20;;907.04
25;;967.36
30;;1101.02
40;;1310.02
50;;1494.36
60;;1753.98
70;;1964.62
80;;2170.57
90;;2366.32
100;;2548.63
110;;2759.95
120;;2987.24
130;;3168.94
140;;3390.46
150;;3619.70
160;;3873.88
170;;3981.25
180;;4199.58
190;;4287.91
200;;4498.12
225;;4906.57
250;;5418.52
275;;5775.32
300;;6271.76

A5P_ones_250GA_G_FC_100RUB_pp196
5;;470.13
10;;636.76
15;;767.28
20;;911.34
25;;972.92
30;;1107.13
40;;1317.41
50;;1502.95
60;;1763.97
70;;1981.52
80;;2183.65
90;;2380.17
100;;2563.65
110;;2776.51
120;;3005.20
130;;3187.64
140;;3417.86
150;;3641.62
160;;3897.18
170;;4004.85
180;;4224.54
190;;4313.86
200;;4525.39
225;;4938.87
250;;5451.01
275;;5810.47
300;;6309.44

A5P_ones_250GA_G_FC_100RUB_pp198
5;;472.11
10;;639.94
15;;772.12
20;;916.77
25;;977.43
30;;1113.75
40;;1324.80
50;;1512.02
60;;1774.90
70;;1993.77
80;;2196.72
90;;2394.46
100;;2579.53
110;;2793.48
120;;3023.17
130;;3206.76
140;;3438.79
150;;3663.93
160;;3920.48
170;;4028.85
180;;4250.30
190;;4340.20
200;;4552.66
225;;4967.95
250;;5486.29
275;;5845.62
300;;6347.88

A5P_ones_250GA_G_FC_100RUB_pp200
5;;474.10
10;;642.53
15;;775.26
20;;921.08
25;;982.98
30;;1118.82
40;;1332.18
50;;1520.61
60;;1784.89
70;;2004.65
80;;2209.79
90;;2408.31
100;;2594.55
110;;2811.87
120;;3041.14
130;;3225.46
140;;3458.88
150;;3685.00
160;;3943.76
170;;4052.45
180;;4275.26
190;;4365.37
200;;4579.93
225;;4997.81
250;;5518.76
275;;5886.88
300;;6385.56

A5P_ones_250GA_G_FC_100RUB_pp202
5;;476.66
10;;646.88
15;;778.96
20;;926.52
25;;989.06
30;;1125.44
40;;1339.57
50;;1530.63
60;;1795.83
70;;2016.90
80;;2222.86
90;;2423.47
100;;2610.43
110;;2828.86
120;;3059.10
130;;3245.41
140;;3479.81
150;;3707.32
160;;3967.06
170;;4081.79
180;;4301.03
190;;4391.72
200;;4607.19
225;;5028.04
250;;5552.39
275;;5922.02
300;;6426.35

A5P_ones_250GA_G_FC_100RUB_pp204
5;;478.65
10;;649.47
15;;783.80
20;;930.82
25;;993.57
30;;1131.55
40;;1346.95
50;;1539.22
60;;1805.81
70;;2028.70
80;;2235.94
90;;2437.32
100;;2625.46
110;;2845.40
120;;3077.07
130;;3264.11
140;;3499.90
150;;3729.22
160;;3990.36
170;;4105.39
180;;4325.98
190;;4420.18
200;;4634.46
225;;5057.13
250;;5584.86
275;;5957.17
300;;6464.04

A5P_ones_250GA_G_FC_100RUB_pp206
5;;480.63
10;;652.65
15;;787.51
20;;936.25
25;;999.13
30;;1138.18
40;;1354.33
50;;1548.28
60;;1816.74
70;;2040.95
80;;2249.00
90;;2451.62
100;;2646.15
110;;2862.39
120;;3095.04
130;;3283.22
140;;3520.82
150;;3751.55
160;;4013.66
170;;4129.40
180;;4351.75
190;;4446.53
200;;4666.13
225;;5086.98
250;;5617.72
275;;5992.31
300;;6506.60

A5P_ones_250GA_G_FC_100RUB_pp208
5;;482.62
10;;655.25
15;;790.65
20;;940.55
25;;1003.64
30;;1143.24
40;;1361.72
50;;1556.87
60;;1826.74
70;;2051.83
80;;2264.93
90;;2465.47
100;;2661.16
110;;2878.08
120;;3113.00
130;;3301.91
140;;3540.92
150;;3772.61
160;;4039.61
170;;4152.99
180;;4376.70
190;;4471.69
200;;4693.40
225;;5116.08
250;;5650.20
275;;6026.35
300;;6544.28

A5P_ones_250GA_G_FC_100RUB_pp210
5;;486.35
10;;659.58
15;;795.49
20;;945.99
25;;1009.71
30;;1149.86
40;;1369.10
50;;1566.89
60;;1837.66
70;;2064.08
80;;2278.00
90;;2480.64
100;;2677.05
110;;2895.07
120;;3130.97
130;;3321.87
140;;3561.84
150;;3794.93
160;;4062.90
170;;4177.81
180;;4402.47
190;;4498.04
200;;4720.67
225;;5146.32
250;;5683.82
275;;6061.49
300;;6582.72

A5P_ones_250GA_G_FC_100RUB_pp212
5;;488.33
10;;662.19
15;;799.19
20;;950.29
25;;1015.27
30;;1155.97
40;;1376.48
50;;1575.48
60;;1847.65
70;;2075.88
80;;2291.08
90;;2494.49
100;;2692.06
110;;2911.62
120;;3148.94
130;;3347.87
140;;3581.93
150;;3816.83
160;;4086.20
170;;4201.42
180;;4427.42
190;;4523.99
200;;4747.94
225;;5176.17
250;;5716.29
275;;6096.65
300;;6620.40

A5P_ones_250GA_G_FC_100RUB_pp214
5;;490.32
10;;665.36
15;;804.02
20;;955.73
25;;1019.78
30;;1162.60
40;;1383.88
50;;1584.55
60;;1858.58
70;;2088.13
80;;2304.15
90;;2508.78
100;;2707.95
110;;2928.59
120;;3166.90
130;;3366.98
140;;3602.86
150;;3839.15
160;;4114.15
170;;4225.42
180;;4453.19
190;;4550.34
200;;4775.21
225;;5209.52
250;;5749.16
275;;6131.80
300;;6658.84

A5P_ones_250GA_G_FC_100RUB_pp216
5;;492.30
10;;667.96
15;;807.17
20;;960.04
25;;1025.33
30;;1167.66
40;;1391.26
50;;1593.14
60;;1868.57
70;;2099.01
80;;2317.22
90;;2522.63
100;;2722.96
110;;2944.30
120;;3184.86
130;;3385.68
140;;3622.95
150;;3860.23
160;;4137.45
170;;4249.01
180;;4480.73
190;;4579.89
200;;4802.48
225;;5239.38
250;;5781.63
275;;6166.57
300;;6696.52

A5P_ones_250GA_G_FC_100RUB_pp218
5;;494.88
10;;672.30
15;;810.86
20;;965.47
25;;1031.41
30;;1174.29
40;;1398.65
50;;1603.16
60;;1879.49
70;;2111.26
80;;2330.28
90;;2537.80
100;;2738.84
110;;2961.28
120;;3202.84
130;;3405.63
140;;3643.88
150;;3882.55
160;;4160.75
170;;4273.84
180;;4506.50
190;;4606.24
200;;4829.75
225;;5269.60
250;;5815.26
275;;6201.71
300;;6734.96

A5P_ones_250GA_G_FC_100RUB_pp220
5;;496.86
10;;674.89
15;;815.70
20;;969.77
25;;1035.92
30;;1180.40
40;;1406.03
50;;1611.75
60;;1889.49
70;;2123.05
80;;2343.36
90;;2551.65
100;;2753.87
110;;2977.83
120;;3220.80
130;;3424.33
140;;3663.97
150;;3904.45
160;;4184.05
170;;4297.43
180;;4531.45
190;;4632.20
200;;4857.02
225;;5298.70
250;;5851.99
275;;6236.86
300;;6772.64

A5P_ones_250GA_G_FC_100RUB_pp222
5;;498.85
10;;678.07
15;;819.41
20;;975.20
25;;1043.06
30;;1187.02
40;;1413.41
50;;1623.84
60;;1900.41
70;;2135.31
80;;2356.43
90;;2565.94
100;;2772.49
110;;2994.80
120;;3238.76
130;;3443.44
140;;3684.90
150;;3929.42
160;;4207.34
170;;4321.44
180;;4557.22
190;;4658.54
200;;4886.79
225;;5330.98
250;;5887.29
275;;6274.37
300;;6813.43

A5P_ones_250GA_G_FC_100RUB_pp224
5;;500.84
10;;680.67
15;;822.55
20;;979.50
25;;1047.57
30;;1192.08
40;;1420.80
50;;1632.43
60;;1910.41
70;;2146.19
80;;2369.50
90;;2579.78
100;;2787.51
110;;3010.51
120;;3256.74
130;;3462.14
140;;3704.99
150;;3950.49
160;;4230.64
170;;4345.04
180;;4582.17
190;;4683.71
200;;4914.06
225;;5360.08
250;;5919.76
275;;6312.52
300;;6851.12

A5P_ones_250GA_G_FC_100RUB_pp226
5;;504.56
10;;685.01
15;;827.39
20;;984.94
25;;1053.64
30;;1198.71
40;;1428.18
50;;1642.44
60;;1921.34
70;;2158.44
80;;2382.58
90;;2594.97
100;;2803.39
110;;3027.48
120;;3274.70
130;;3482.09
140;;3725.92
150;;3972.81
160;;4253.94
170;;4369.86
180;;4607.94
190;;4710.06
200;;4941.33
225;;5390.31
250;;5953.38
275;;6347.67
300;;6889.55

A5P_ones_250GA_G_FC_100RUB_pp228
5;;506.55
10;;687.61
15;;831.09
20;;989.25
25;;1059.20
30;;1210.63
40;;1435.57
50;;1651.04
60;;1936.53
70;;2170.23
80;;2395.64
90;;2613.72
100;;2818.41
110;;3044.04
120;;3297.38
130;;3500.78
140;;3746.01
150;;3999.37
160;;4277.23
170;;4396.04
180;;4637.41
190;;4736.01
200;;4968.61
225;;5420.16
250;;5985.86
275;;6382.83
300;;6931.37

A5P_ones_250GA_G_FC_100RUB_pp230
5;;508.53
10;;690.79
15;;835.93
20;;994.69
25;;1063.71
30;;1217.26
40;;1442.96
50;;1660.11
60;;1947.45
70;;2182.49
80;;2408.71
90;;2628.01
100;;2834.29
110;;3061.02
120;;3315.34
130;;3519.90
140;;3766.93
150;;4021.69
160;;4300.53
170;;4420.04
180;;4663.19
190;;4762.36
200;;4995.88
225;;5449.26
250;;6018.72
275;;6417.97
300;;6969.80

A5P_ones_250GA_G_FC_100RUB_pp232
5;;510.52
10;;693.38
15;;839.07
20;;998.99
25;;1069.28
30;;1222.32
40;;1450.68
50;;1668.70
60;;1957.45
70;;2193.37
80;;2421.79
90;;2641.86
100;;2849.32
110;;3076.72
120;;3336.00
130;;3538.60
140;;3787.02
150;;4042.75
160;;4323.82
170;;4443.65
180;;4688.13
190;;4787.52
200;;5023.15
225;;5479.11
250;;6051.19
275;;6452.74
300;;7007.48

A5P_ones_250GA_G_FC_100RUB_pp234
5;;513.08
10;;697.72
15;;842.77
20;;1004.42
25;;1075.35
30;;1228.95
40;;1458.53
50;;1678.71
60;;1968.37
70;;2205.62
80;;2434.86
90;;2657.03
100;;2865.20
110;;3093.70
120;;3353.98
130;;3558.54
140;;3807.95
150;;4065.07
160;;4347.12
170;;4468.46
180;;4713.91
190;;4816.37
200;;5050.42
225;;5509.35
250;;6084.81
275;;6487.89
300;;7045.92

A5P_ones_250GA_G_FC_100RUB_pp236
5;;515.07
10;;700.33
15;;847.60
20;;1008.72
25;;1079.86
30;;1235.06
40;;1466.38
50;;1687.31
60;;1978.37
70;;2217.41
80;;2447.93
90;;2670.88
100;;2880.22
110;;3110.25
120;;3371.94
130;;3577.24
140;;3828.04
150;;4086.97
160;;4370.42
170;;4492.06
180;;4738.85
190;;4842.33
200;;5077.69
225;;5538.43
250;;6117.29
275;;6523.03
300;;7083.60

A5P_ones_250GA_G_FC_100RUB_pp238
5;;517.05
10;;703.50
15;;851.31
20;;1014.15
25;;1085.41
30;;1241.68
40;;1474.22
50;;1696.38
60;;1989.29
70;;2232.58
80;;2461.00
90;;2685.16
100;;2896.10
110;;3127.23
120;;3389.90
130;;3596.36
140;;3851.62
150;;4109.29
160;;4393.72
170;;4516.06
180;;4764.63
190;;4868.68
200;;5104.96
225;;5568.29
250;;6150.14
275;;6558.18
300;;7122.04

A5P_ones_250GA_G_FC_100RUB_pp240
5;;519.04
10;;706.10
15;;854.45
20;;1018.46
25;;1089.92
30;;1246.74
40;;1482.06
50;;1704.97
60;;1999.28
70;;2243.45
80;;2474.07
90;;2699.01
100;;2911.12
110;;3142.94
120;;3407.88
130;;3615.06
140;;3871.71
150;;4130.37
160;;4417.02
170;;4539.67
180;;4789.59
190;;4893.84
200;;5136.61
225;;5597.38
250;;6182.63
275;;6592.21
300;;7159.72

A5P_ones_250GA_G_FC_100RUB_pp242
5;;522.77
10;;710.43
15;;859.29
20;;1023.90
25;;1096.01
30;;1253.37
40;;1489.90
50;;1714.98
60;;2010.22
70;;2255.70
80;;2487.14
90;;2714.18
100;;2927.00
110;;3159.91
120;;3425.84
130;;3635.00
140;;3892.63
150;;4152.69
160;;4440.31
170;;4569.00
180;;4815.35
190;;4920.19
200;;5163.88
225;;5627.61
250;;6216.24
275;;6629.72
300;;7200.51

A5P_ones_250GA_G_FC_100RUB_pp244
5;;524.75
10;;713.03
15;;862.99
20;;1028.20
25;;1101.56
30;;1259.48
40;;1497.75
50;;1723.58
60;;2020.20
70;;2267.51
80;;2500.21
90;;2728.03
100;;2942.02
110;;3176.47
120;;3443.80
130;;3653.70
140;;3912.73
150;;4174.59
160;;4466.26
170;;4592.60
180;;4840.31
190;;4946.14
200;;5191.16
225;;5661.73
250;;6251.16
275;;6664.87
300;;7238.20

A5P_ones_250GA_G_FC_100RUB_pp246
5;;526.75
10;;716.21
15;;867.83
20;;1033.64
25;;1106.07
30;;1266.10
40;;1505.59
50;;1732.64
60;;2031.13
70;;2279.75
80;;2513.29
90;;2742.32
100;;2957.90
110;;3193.44
120;;3461.78
130;;3672.82
140;;3938.31
150;;4196.91
160;;4489.56
170;;4616.61
180;;4866.07
190;;4972.48
200;;5218.43
225;;5690.82
250;;6284.01
275;;6700.01
300;;7276.63

